fid,district_name,origin_id,structure_no,latitude,longitude,pue
7691405,zombo,5616,2,2.59884597,30.97482035,
7691495,zombo,85304,2,2.5897736,30.97483359,
7691592,zombo,34129,2,2.5955842,30.97552087,
7691388,zombo,122606,2,2.58703795,30.97561978,
7691030,zombo,88909,4,2.59152826,30.97571597,
7690421,zombo,53312,1,2.59677232,30.97587523,
7690693,zombo,159855,1,2.59886812,30.97614256,
7691558,zombo,169475,2,2.60106447,30.9765284,
7691276,zombo,168908,3,2.58340875,30.97489826,
7690818,zombo,166128,7,2.57950664,30.97513236,
7690340,zombo,24042,1,2.5809839,30.97558957,
7690971,zombo,170862,5,2.58104425,30.97581042,
7691536,zombo,56811,2,2.58028589,30.97590682,
7691254,zombo,12187,3,2.57997653,30.97614102,
7691323,zombo,58057,2,2.58387722,30.97624726,
7691456,zombo,121846,2,2.58244227,30.97630125,
7691382,zombo,139357,2,2.58312561,30.976306,
7690842,zombo,70303,6,2.58523677,30.97636468,
7691349,zombo,80243,2,2.57885101,30.97663444,
7697018,zombo,31169,3,2.41788726,31.01094918,
7696743,zombo,141880,3,2.41776185,31.01147717,
7693230,zombo,19453,1,2.41794502,31.01153295,
7694379,zombo,51256,10,2.41694383,31.01156295,
7695698,zombo,154985,2,2.41684488,31.01172092,
7695682,zombo,119,5,2.41734593,31.01176811,
7693407,zombo,77506,1,2.41907579,31.01178526,
7696831,zombo,95981,1,2.41702577,31.01180168,
7693373,zombo,64946,1,2.4177622,31.01180147,
7693450,zombo,87454,1,2.41668491,31.01191299,
7693756,zombo,166573,1,2.41917839,31.01195252,
7693513,zombo,103389,1,2.41805923,31.0119885,
7696150,zombo,80315,1,2.41777793,31.01210276,
7693371,zombo,63698,1,2.41822159,31.01216023,
7695779,zombo,118771,5,2.41759032,31.01221041,
7696777,zombo,137952,3,2.41852391,31.01221174,
7695665,zombo,132651,5,2.41635189,31.01224712,
7697715,zombo,134379,2,2.41923826,31.01226062,
7693607,zombo,127260,1,2.41793804,31.01237363,
7697270,zombo,138099,2,2.4178077,31.01274323,
7693170,zombo,3038,1,2.41656303,31.01285039,
7697424,zombo,45763,2,2.41676582,31.01292828,
7694817,zombo,179143,8,2.40633898,31.00565385,
7695327,zombo,179356,6,2.4051226,31.00566733,
7693733,zombo,160416,1,2.40548996,31.00596471,
7694920,zombo,168748,7,2.40711498,31.00606285,
7695178,zombo,120991,6,2.40678555,31.0058454,
7695743,zombo,64030,5,2.40509914,31.00606202,
7693517,zombo,104022,1,2.40732723,31.0066062,
7693777,zombo,173245,1,2.40667546,31.00668802,
7693486,zombo,97002,1,2.40685048,31.00683754,
7693646,zombo,137799,1,2.40745954,31.0077092,
7695384,zombo,177610,6,2.40642439,31.00813823,
7693381,zombo,66996,1,2.40590278,31.00820386,
7694721,zombo,117319,8,2.40589044,31.00843175,
7693360,zombo,59451,1,2.40657917,31.00890808,
7693553,zombo,115671,1,2.40573687,31.00897215,
7694913,zombo,903,7,2.40623419,31.0096322,
7693461,zombo,89836,1,2.40595101,31.01023191,
7693701,zombo,152691,1,2.40541074,31.01193495,
7693380,zombo,66993,1,2.40487938,31.01195672,
7694701,zombo,79065,8,2.40716784,31.01200291,
7693752,zombo,164808,1,2.40546066,31.01212691,
7693322,zombo,48956,1,2.40735469,31.0123251,
7693460,zombo,89708,1,2.40531677,31.01244092,
7694643,zombo,95624,2,2.40749213,31.01258952,
7694118,zombo,15152,12,2.40755256,31.01275886,
7695439,zombo,141807,1,2.40744926,31.01292595,
7693401,zombo,74780,1,2.40692942,31.0130515,
7694965,zombo,78829,7,2.40703289,31.01346774,
7695131,zombo,12157,7,2.40680854,31.01410369,
7695864,zombo,168164,5,2.4071521,31.00835015,
7695870,zombo,85200,5,2.40742499,31.01361975,
7695876,zombo,146633,5,2.40496377,31.01218122,
7695917,zombo,7073,4,2.4065459,31.01398752,
7695940,zombo,98927,5,2.40646722,31.00986325,
7695941,zombo,17763,5,2.40531544,31.00665883,
7695974,zombo,13717,1,2.40733922,31.01278143,
7696025,zombo,7608,5,2.40680986,31.01348233,
7696057,zombo,59812,4,2.4066787,31.0119148,
7696097,zombo,111719,4,2.40714455,31.01386821,
7696222,zombo,49872,4,2.4071105,31.01310948,
7696225,zombo,39062,1,2.40737592,31.0120866,
7696654,zombo,53556,3,2.40652133,31.01344872,
7696759,zombo,156587,3,2.40755615,31.01055228,
7696761,zombo,56256,2,2.40655475,31.01420381,
7696781,zombo,95833,3,2.40727916,31.01436097,
7696927,zombo,19373,3,2.40506642,31.01129979,
7697017,zombo,138652,1,2.40694085,31.01394201,
7697053,zombo,128498,3,2.40594834,31.0115184,
7697099,zombo,131349,2,2.4072635,31.01330784,
7697150,zombo,67821,1,2.40681928,31.01434321,
7697599,zombo,103601,2,2.4072781,31.01111014,
7697633,zombo,162544,2,2.40609692,31.01004387,
7697729,zombo,11823,1,2.40670668,31.01368484,
7697759,zombo,109476,2,2.40641082,31.01162883,
7696974,zombo,162601,3,2.40823186,31.01047692,
7696791,zombo,122427,3,2.40806763,31.01164218,
7696667,zombo,103085,2,2.41034206,31.00921549,
7696367,zombo,41716,4,2.41110508,31.01123202,
7696317,zombo,1124,3,2.40961186,31.01204793,
7696036,zombo,92440,4,2.40967382,31.00887963,
7693243,zombo,24263,1,2.41066422,31.01089333,
7693721,zombo,156976,1,2.41185297,31.01035809,
7693698,zombo,151992,1,2.41056406,31.01023371,
7693285,zombo,37209,1,2.40789141,31.00981842,
7693524,zombo,105340,1,2.4103016,31.00971583,
7695263,zombo,56368,6,2.40959772,31.00922627,
7693419,zombo,80182,1,2.40979371,31.00909335,
7693602,zombo,126108,1,2.41113075,31.00896512,
7693648,zombo,138212,1,2.40941707,31.00839799,
7694647,zombo,38505,8,2.41019256,31.00806677,
7695587,zombo,166025,5,2.40791927,31.00793739,
7693466,zombo,91657,1,2.40845768,31.00711372,
7693585,zombo,122924,1,2.4089631,31.00643294,
7697615,zombo,179389,2,2.41039875,31.01122187,
7697556,zombo,121223,2,2.41099333,31.00923478,
7697289,zombo,164238,2,2.41143395,31.00980051,
7697159,zombo,142483,3,2.41141034,31.01014879,
7696810,zombo,70486,1,2.41085345,31.0105541,
7696675,zombo,141875,2,2.41144417,31.01125667,
7696210,zombo,120410,4,2.41095331,31.01034763,
7696148,zombo,96015,4,2.41123412,31.01141837,
7696069,zombo,128371,4,2.4078457,31.01163888,
7696042,zombo,89364,4,2.40805986,31.00677407,
7696040,zombo,13120,4,2.41036386,31.00951083,
7696028,zombo,116773,3,2.4103441,31.0076961,
7696014,zombo,61790,5,2.40791199,31.01038352,
7695956,zombo,125905,1,2.40963124,31.00644655,
7695856,zombo,138079,5,2.40944141,31.01230419,
7695441,zombo,124546,6,2.40939473,31.0118837,
7693542,zombo,110827,1,2.40906244,31.00961741,
7693311,zombo,45896,1,2.41071414,31.0090057,
7695020,zombo,128003,7,2.41003515,31.00889719,
7693742,zombo,162642,1,2.41128086,31.00874958,
7697644,zombo,95724,2,2.40777476,31.01083932,
7697723,zombo,75023,2,2.41097697,31.01166879,
7693512,zombo,103381,1,2.41226104,31.0094598,
7695701,zombo,123996,5,2.41270201,31.00958042,
7695971,zombo,76974,5,2.4122898,31.00990128,
7693370,zombo,63573,1,2.41416672,31.01155924,
7693670,zombo,143185,1,2.41352954,31.01164062,
7693507,zombo,101813,1,2.41325604,31.01175548,
7693753,zombo,165273,1,2.41284365,31.01180051,
7695100,zombo,9706,7,2.41205272,31.01195494,
7693448,zombo,87280,1,2.41608224,31.01196664,
7693351,zombo,57395,1,2.41334378,31.01198536,
7693447,zombo,87226,1,2.41280048,31.01200279,
7693769,zombo,171941,1,2.41501907,31.01204854,
7693287,zombo,37723,1,2.41317332,31.01210315,
7693443,zombo,86528,1,2.41299908,31.01219314,
7696083,zombo,95723,4,2.41492379,31.01249094,
7695855,zombo,59514,5,2.41230434,31.0125191,
7695070,zombo,51372,3,2.41606949,31.01294296,
7694704,zombo,14495,8,2.41600689,31.01313549,
7696093,zombo,102124,4,2.41306158,31.01315903,
7693451,zombo,87460,1,2.4133907,31.01323556,
7693394,zombo,72228,1,2.41426675,31.01365499,
7695955,zombo,74609,2,2.41349425,31.01371963,
7694614,zombo,5768,9,2.41328278,31.01377333,
7696386,zombo,68724,2,2.41316634,31.01396045,
7696445,zombo,28886,4,2.4135958,31.01316798,
7696492,zombo,25428,2,2.41351979,31.01296898,
7696561,zombo,72323,4,2.41594289,31.01245946,
7696673,zombo,104457,3,2.41395151,31.01347894,
7696733,zombo,64753,3,2.41525714,31.01221624,
7693343,zombo,55466,1,2.41624162,31.01181032,
7696838,zombo,123162,3,2.41476209,31.0119122,
7696976,zombo,24552,3,2.41381679,31.0114625,
7697078,zombo,1129,2,2.41277293,31.01314773,
7697175,zombo,32806,3,2.41482469,31.01126844,
7697308,zombo,176136,1,2.41196952,31.01170312,
7697366,zombo,126365,1,2.41289338,31.01391523,
7697371,zombo,122159,1,2.41586929,31.01341017,
7697655,zombo,77190,1,2.41623753,31.01277512,
7697676,zombo,132370,2,2.41289772,31.01140321,
7696109,zombo,6378,4,2.40338938,31.01943682,
7695989,zombo,100020,5,2.40451275,31.01178466,
7695847,zombo,175809,5,2.40403111,31.00730865,
7695310,zombo,137021,4,2.40357812,31.00792569,
7695211,zombo,8988,6,2.40367208,31.00596595,
7693554,zombo,115739,1,2.40354689,31.0082835,
7693489,zombo,97751,1,2.40457906,31.00749981,
7693199,zombo,10316,1,2.40471729,31.00568956,
7696742,zombo,107281,3,2.40472888,31.01258649,
7696592,zombo,3984,2,2.40368219,31.01845235,
7696564,zombo,77870,4,2.40469676,31.01887471,
7695824,zombo,97791,5,2.40452832,31.00704105,
7695446,zombo,6407,6,2.40427686,31.01225024,
7693342,zombo,54967,1,2.40475517,31.01808836,
7693610,zombo,127677,1,2.40447158,31.01649836,
7695028,zombo,19851,7,2.40380312,31.01865662,
7697393,zombo,125532,2,2.40362217,31.02172485,
7697485,zombo,13936,1,2.40450367,31.01893056,
7697506,zombo,48685,2,2.40456392,31.01866111,
7697588,zombo,120834,2,2.40433405,31.01884282,
7697631,zombo,67119,2,2.40484036,31.0220204,
7697666,zombo,61842,2,2.40435388,31.0126463,
7697707,zombo,78494,2,2.40484442,31.01637189,
7702209,zombo,147072,1,2.40484318,31.02353735,
7702230,zombo,122308,5,2.40464568,31.02218732,
7702240,zombo,25183,4,2.40445381,31.0225187,
7702247,zombo,58736,4,2.40401718,31.02310097,
7702289,zombo,36177,1,2.40418281,31.02330746,
7702302,zombo,24492,1,2.40444599,31.02224417,
7702304,zombo,26612,2,2.403851,31.0228741,
7702313,zombo,134764,1,2.40465964,31.02244801,
7697434,zombo,157438,2,2.40715541,31.01475728,
7696372,zombo,102898,4,2.40744028,31.01491637,
7696477,zombo,85923,3,2.40725605,31.01507327,
7693621,zombo,129362,1,2.40695875,31.01532366,
7693667,zombo,142533,1,2.40746267,31.0153464,
7697474,zombo,53338,2,2.40662675,31.01565992,
7693432,zombo,83977,1,2.40625287,31.01566208,
7693469,zombo,92309,1,2.40684715,31.01573406,
7693540,zombo,110615,1,2.40676612,31.01597562,
7695591,zombo,46471,5,2.40694759,31.01600745,
7693202,zombo,11916,1,2.40693986,31.01652404,
7695432,zombo,85680,6,2.40661099,31.01654263,
7693302,zombo,43025,1,2.40718738,31.01705472,
7696679,zombo,61261,2,2.40694461,31.01718318,
7696887,zombo,5886,3,2.40733486,31.01733854,
7695634,zombo,73092,5,2.40680868,31.01739807,
7696706,zombo,64124,3,2.40559386,31.01763328,
7693647,zombo,138028,1,2.40503402,31.01775539,
7696970,zombo,3044,1,2.4057899,31.01781835,
7694999,zombo,20592,7,2.40567971,31.01798595,
7696509,zombo,86539,2,2.4054611,31.01808584,
7695523,zombo,129545,2,2.40567399,31.01821915,
7696054,zombo,106680,4,2.40628212,31.0182472,
7693303,zombo,43076,1,2.40654763,31.01844121,
7694720,zombo,74481,8,2.40566589,31.01850604,
7695459,zombo,86699,2,2.40550701,31.01868554,
7696765,zombo,127779,1,2.40489243,31.01880169,
7693167,zombo,1618,1,2.40525768,31.01893394,
7696234,zombo,168690,3,2.40562649,31.0189592,
7693240,zombo,23740,1,2.40602642,31.01910721,
7696314,zombo,13315,4,2.40490535,31.01916373,
7695472,zombo,59507,6,2.40623151,31.01924486,
7697097,zombo,103133,3,2.40527979,31.01952359,
7693201,zombo,11247,1,2.40489926,31.02022415,
7702210,zombo,22699,8,2.40537193,31.02338739,
7702237,zombo,90262,4,2.40642945,31.02212509,
7702258,zombo,132208,2,2.40554294,31.02319279,
7702267,zombo,63486,2,2.40514752,31.02336592,
7702268,zombo,1122,3,2.40613877,31.02292205,
7702272,zombo,168657,3,2.40568207,31.02273081,
7702273,zombo,45480,3,2.40621004,31.02354343,
7702276,zombo,26795,3,2.40689965,31.0229805,
7702279,zombo,7882,2,2.40673328,31.02228332,
7702295,zombo,42545,2,2.40678497,31.02258385,
7702297,zombo,22274,2,2.40725559,31.02215051,
7702300,zombo,48921,2,2.40628752,31.02271948,
7697341,zombo,132388,2,2.40991384,31.01389034,
7693653,zombo,139382,1,2.40919621,31.01478801,
7695545,zombo,119981,6,2.41120173,31.01518606,
7697395,zombo,99710,1,2.41174104,31.01608551,
7695624,zombo,50314,5,2.41145421,31.01615227,
7696652,zombo,149266,1,2.41116963,31.01621804,
7697274,zombo,127422,1,2.41130744,31.01635904,
7693761,zombo,169037,1,2.4098814,31.01642554,
7696968,zombo,3028,3,2.41023564,31.01642706,
7693444,zombo,86533,1,2.41106747,31.01656524,
7697548,zombo,32478,2,2.41086984,31.01665062,
7693267,zombo,31559,1,2.41088151,31.01688751,
7693256,zombo,27813,1,2.41031699,31.0171082,
7694821,zombo,62179,8,2.41026939,31.01740611,
7696138,zombo,66101,3,2.41006657,31.01750173,
7695609,zombo,300,2,2.41034166,31.01761558,
7697029,zombo,54152,2,2.41049269,31.01775161,
7697301,zombo,144007,2,2.41016504,31.01775301,
7697440,zombo,78801,1,2.41098527,31.01794476,
7697198,zombo,88657,2,2.41079209,31.01795644,
7696411,zombo,37490,4,2.41059184,31.01805789,
7697234,zombo,152642,2,2.41071561,31.01841353,
7693674,zombo,143941,1,2.41022273,31.01849237,
7693792,zombo,178226,1,2.41041822,31.01856114,
7693180,zombo,5459,1,2.41079537,31.01900235,
7694980,zombo,138530,7,2.40970534,31.01949915,
7696350,zombo,154619,1,2.40992223,31.01957828,
7696993,zombo,121216,3,2.41018386,31.01977993,
7693216,zombo,15604,1,2.41167536,31.02007195,
7693763,zombo,169833,1,2.41083082,31.02013529,
7695016,zombo,48431,7,2.41080458,31.02083937,
7696301,zombo,115564,4,2.4114598,31.0209175,
7696534,zombo,70629,3,2.41431728,31.01418522,
7696171,zombo,93191,4,2.41456199,31.01420897,
7696689,zombo,84576,2,2.41506862,31.01426167,
7696063,zombo,32348,3,2.41487683,31.01426539,
7693715,zombo,155064,1,2.41370992,31.01428629,
7693473,zombo,93756,1,2.41308557,31.01430273,
7693175,zombo,4273,1,2.41401266,31.01438101,
7694730,zombo,25692,8,2.41476735,31.01456378,
7696284,zombo,62391,4,2.414403,31.01460561,
7696026,zombo,147852,1,2.41409518,31.0147065,
7696575,zombo,158136,4,2.41542317,31.01471134,
7693691,zombo,149749,1,2.4150567,31.01472429,
7695264,zombo,80607,4,2.41473576,31.01475532,
7696949,zombo,163884,1,2.41456306,31.01493561,
7694483,zombo,134575,9,2.41410685,31.01494804,
7696610,zombo,132263,2,2.41375392,31.01498818,
7694768,zombo,138537,6,2.41428371,31.01506899,
7693501,zombo,100374,1,2.41352188,31.01508533,
7695934,zombo,15692,5,2.41478059,31.01509918,
7696439,zombo,171330,4,2.41537023,31.01510276,
7694832,zombo,122188,8,2.4137999,31.01519489,
7696105,zombo,110307,1,2.41393756,31.01532534,
7695930,zombo,113306,2,2.41367438,31.0153613,
7696490,zombo,177629,4,2.41511049,31.01546603,
7695846,zombo,15130,5,2.41330185,31.01559193,
7696956,zombo,176939,2,2.41341315,31.01404506,
7697505,zombo,129156,1,2.41522157,31.0145115,
7697549,zombo,49564,2,2.41318833,31.01521284,
7697564,zombo,32803,2,2.41510754,31.01570086,
7697668,zombo,168001,1,2.41414737,31.01401179,
7697763,zombo,117947,1,2.41445368,31.01441555,
7696243,zombo,6859,1,2.41294573,31.01591972,
7693395,zombo,72836,1,2.41401178,31.0159248,
7695616,zombo,177647,4,2.41310805,31.01599882,
7695359,zombo,25445,6,2.41281953,31.01606082,
7693581,zombo,121654,1,2.41233517,31.01629594,
7693704,zombo,153233,1,2.41254329,31.01634748,
7696566,zombo,80795,4,2.41607856,31.01636736,
7693422,zombo,80706,1,2.41401993,31.01637111,
7696313,zombo,103315,4,2.41521586,31.01642699,
7693194,zombo,9366,1,2.41589466,31.01651019,
7696671,zombo,155911,2,2.41512362,31.01662217,
7696229,zombo,57301,4,2.41605994,31.01664539,
7695769,zombo,169197,5,2.41273315,31.01665717,
7693218,zombo,15874,1,2.41493454,31.01676182,
7696861,zombo,170948,3,2.4136047,31.01684442,
7693613,zombo,127738,1,2.41532261,31.01685802,
7696811,zombo,109451,1,2.41264426,31.01686854,
7695932,zombo,88848,5,2.41488084,31.0170496,
7696204,zombo,165814,4,2.41529812,31.01713356,
7696518,zombo,19162,4,2.4159049,31.01714587,
7693420,zombo,80269,1,2.41443424,31.01722124,
7693632,zombo,133766,1,2.41293149,31.02047438,
7696478,zombo,98170,4,2.41311308,31.02068377,
7696623,zombo,27389,1,2.41289148,31.02072762,
7696184,zombo,122002,4,2.41259607,31.020749,
7695799,zombo,108567,5,2.41228683,31.0210318,
7696907,zombo,141435,3,2.41402122,31.02170504,
7696997,zombo,56240,3,2.41427481,31.01613755,
7697165,zombo,119346,3,2.41253111,31.01581021,
7697218,zombo,159846,2,2.41451448,31.01948643,
7697235,zombo,160864,1,2.41343061,31.01669658,
7697242,zombo,139762,2,2.41564701,31.01689861,
7697478,zombo,154709,1,2.41397368,31.01617153,
7697639,zombo,68785,1,2.41519762,31.01615875,
7697684,zombo,115547,1,2.4125503,31.01602563,
7702194,zombo,44944,1,2.41296814,31.02328166,
7702207,zombo,130836,1,2.4128033,31.02298544,
7702213,zombo,81187,6,2.41353567,31.02254958,
7702216,zombo,4920,6,2.41227825,31.0253374,
7702277,zombo,93135,2,2.41326509,31.02310288,
7702282,zombo,157519,2,2.41376958,31.02230075,
7702305,zombo,109168,2,2.41267012,31.02339059,
7697243,zombo,94569,1,2.4073031,31.020374,
7693710,zombo,153908,1,2.40696939,31.02056292,
7696088,zombo,145490,4,2.40745141,31.02059982,
7696360,zombo,134853,3,2.40737554,31.02087153,
7696899,zombo,90850,3,2.40761569,31.02094227,
7697586,zombo,13515,1,2.40730506,31.02124987,
7695918,zombo,29146,2,2.40717642,31.02140704,
7694893,zombo,95922,7,2.40699383,31.02142672,
7697597,zombo,17231,1,2.40720909,31.02162255,
7693687,zombo,148412,1,2.40740831,31.02193802,
7697663,zombo,117373,1,2.40763422,31.02065622,
7702193,zombo,43020,1,2.40679593,31.02207437,
7702221,zombo,78644,5,2.40788813,31.02450308,
7702248,zombo,112123,3,2.40778526,31.02466479,
7702253,zombo,49122,3,2.40759163,31.02423651,
7702285,zombo,145485,2,2.40738196,31.02452178,
7702288,zombo,158839,2,2.40759452,31.02401172,
7702296,zombo,17474,1,2.40779201,31.02419092,
7697718,zombo,12139,2,2.41787865,31.01481117,
7693675,zombo,145069,1,2.41633653,31.01594545,
7697334,zombo,114305,2,2.41631126,31.01612659,
7696940,zombo,163140,1,2.41821474,31.0198037,
7695450,zombo,19519,6,2.41843891,31.01988477,
7695821,zombo,60742,3,2.41860539,31.01998785,
7696550,zombo,49982,2,2.41875971,31.02010389,
7696552,zombo,170205,3,2.4190441,31.02016868,
7696180,zombo,121915,4,2.41896548,31.02047332,
7697279,zombo,142541,2,2.41937589,31.02070822,
7696375,zombo,115858,4,2.41878421,31.02073685,
7693397,zombo,73487,1,2.41765042,31.0209737,
7693247,zombo,26048,1,2.41926661,31.02099298,
7697400,zombo,100705,1,2.41783578,31.02102004,
7696935,zombo,132377,3,2.41802771,31.02105384,
7697126,zombo,45804,3,2.41869629,31.02167895,
7697200,zombo,74354,3,2.41857738,31.02195267,
7702195,zombo,66139,1,2.41901392,31.02358468,
7702200,zombo,98858,1,2.41908942,31.02394079,
7702205,zombo,123555,1,2.41864379,31.02357274,
7702206,zombo,127973,1,2.41821088,31.02231725,
7702212,zombo,156531,7,2.41874762,31.02397359,
7702224,zombo,102408,2,2.41876104,31.02378613,
7702225,zombo,53004,5,2.41955966,31.02313958,
7702227,zombo,36431,5,2.41835852,31.02262016,
7702231,zombo,133017,4,2.41845469,31.02214134,
7702246,zombo,86835,4,2.41839205,31.02404942,
7702254,zombo,61803,3,2.41803336,31.02269701,
7702266,zombo,78827,3,2.41908486,31.02456312,
7702283,zombo,118954,2,2.41978504,31.02442495,
7702294,zombo,175570,2,2.41948314,31.02354403,
7693423,zombo,81039,1,2.41044423,31.02134759,
7696073,zombo,124845,4,2.41001524,31.0213856,
7693622,zombo,129681,1,2.41036845,31.02157009,
7695311,zombo,122810,6,2.41090108,31.02170093,
7693618,zombo,128900,1,2.40830011,31.02173239,
7693392,zombo,71979,1,2.40995809,31.02186734,
7696600,zombo,130904,3,2.41066235,31.02187614,
7693732,zombo,160224,1,2.40838605,31.0218997,
7697607,zombo,36559,1,2.41094968,31.02191502,
7697163,zombo,14500,3,2.40785591,31.0220103,
